country_code,administrative_code,name_zh,source_name,name_source
TR,739574,希兰,Şiran,wikidata
TR,746425,居米什哈内,Gümüşhane,wikidata
TR,323897,阿尔滕塔什,Altıntaş,wikidata
TR,323082,阿斯拉纳帕,Aslanapa,transliteration
TR,316330,多马尼奇,Domaniç,transliteration
TR,316165,杜姆卢珀纳尔,Dumlupınar,wikidata
TR,315639,埃梅特,Emet,transliteration
TR,314716,盖迪兹,Gediz,transliteration
TR,312051,希萨尔哲克,Hisarcık,transliteration
TR,302787,帕扎尔拉尔,Pazarlar,transliteration
TR,300791,锡马夫,Simav,wikidata
TR,299545,塔夫尚勒,Tavşanlı,wikidata
TR,319171,恰夫达尔希萨尔,Çavdarhisar,transliteration
TR,301884,沙普哈内,Şaphane,transliteration
TR,305268,屈塔希亚,Kütahya,wikidata
TR,751475,阿伊德恩泰佩,Aydıntepe,transliteration
TR,748383,代米勒聚,Demirözü,transliteration
TR,750938,巴伊布尔特,Bayburt,wikidata
TR,322673,阿伊瓦勒克,Ayvalık,transliteration
TR,322060,巴利亚,Balya,wikidata
TR,751077,巴恩德尔马,Bandırma,transliteration
TR,321136,比加迪奇,Bigadiç,wikidata
TR,320369,布尔汉尼耶,Burhaniye,wikidata
TR,316102,杜尔苏恩贝伊,Dursunbey,transliteration
TR,315985,埃德雷米特,Edremit,wikidata
TR,747482,埃尔代克,Erdek,wikidata
TR,313995,格梅奇,Gömeç,transliteration
TR,746574,格嫩,Gönen,wikidata
TR,312355,哈夫兰,Havran,wikidata
TR,308133,凯普苏特,Kepsut,transliteration
TR,741737,马恩亚斯,Manyas,transliteration
TR,741730,马尔马拉,Marmara,transliteration
TR,301453,萨瓦什泰佩,Savaştepe,transliteration
TR,300058,苏苏尔卢克,Susurluk,wikidata
TR,300732,森德格,Sındırgı,wikidata
TR,311054,伊夫里恩迪,İvrindi,transliteration
TR,741125,厄梅尔利,Ömerli,transliteration
TR,322165,巴勒克埃西尔,Balıkesir,wikidata
TR,752016,阿马斯拉,Amasra,wikidata
TR,742095,库鲁贾希莱,Kurucaşile,transliteration
TR,738390,乌卢斯,Ulus,wikidata
TR,751057,巴尔滕,Bartın,wikidata
TR,321360,贝希里,Beşiri,wikidata
TR,314608,盖尔居什,Gercüş,transliteration
TR,312479,哈桑凯伊夫,Hasankeyf,wikidata
TR,306041,科兹卢克,Kozluk,wikidata
TR,301483,萨松,Sason,wikidata
TR,321836,巴特曼,Batman,wikidata
TR,323887,阿尔滕亚伊拉,Altınyayla,transliteration
TR,325171,阿拉苏恩,Ağlasun,transliteration
TR,320533,布贾克,Bucak,wikidata
TR,314072,格尔希萨尔,Gölhisar,wikidata
TR,309512,卡拉马恩勒,Karamanlı,transliteration
TR,308217,凯梅尔,Kemer,transliteration
TR,299499,泰费恩尼,Tefenni,transliteration
TR,296823,耶希尔奥瓦,Yeşilova,transliteration
TR,319163,恰夫德尔,Çavdır,transliteration
TR,318879,切尔蒂克奇,Çeltikçi,transliteration
TR,320392,布尔杜尔,Burdur,manual
TR,8543049,大奥尔汉,Büyükorhan,wikidata
TR,746958,盖姆利克,Gemlik,wikidata
TR,312558,哈尔马恩哲克,Harmancık,transliteration
TR,744537,卡拉贾贝伊,Karacabey,wikidata
TR,308261,凯莱斯,Keles,transliteration
TR,741487,穆丹雅,Mudanya,wikidata
TR,741385,穆斯塔法凯马尔帕沙,Mustafakemalpaşa,wikidata
TR,303409,奥尔汉埃利,Orhaneli,wikidata
TR,741045,奥尔汉加济,Orhangazi,wikidata
TR,737611,耶尼谢希尔,Yenişehir,wikidata
TR,745169,伊内格尔,İnegol,wikidata
TR,745026,伊兹尼克,İznik,wikidata
TR,752489,阿克希萨尔,Akhisar,transliteration
TR,317236,代米尔吉,Demirci,transliteration
TR,8523940,亚勒恩塔什,Yalıntaş,transliteration
TR,750269,布尔萨,Bursa,manual
TR,324643,阿克克什拉,Akkışla,transliteration
TR,320406,比尼扬,Bünyan,wikidata
TR,316795,代韦利,Develi,wikidata
TR,314996,费拉希耶,Felahiye,transliteration
TR,313013,哈齐拉尔,Hacılar,wikidata
TR,302667,珀纳尔巴舍,Pınarbaşı,wikidata
TR,301609,萨勒奥拉恩,Sarıoğlan,transliteration
TR,301546,萨尔利兹,Sarız,wikidata
TR,299054,托马尔扎,Tomarza,wikidata
TR,297917,叶海亚勒,Yahyalı,wikidata
TR,296860,耶希尔希萨尔,Yeşilhisar,wikidata
TR,317970,厄兹瓦塔恩,Özvatan,transliteration
TR,311358,伊恩杰苏,İncesu,transliteration
TR,308464,开塞利,Kayseri,manual
TR,322692,阿伊瓦哲克,Ayvacık,transliteration
TR,321733,巴伊拉米奇,Bayramiç,wikidata
TR,750605,比加,Biga,manual
TR,320700,博兹贾岛,Bozcaada,wikidata
TR,747728,埃杰阿巴特,Eceabat,transliteration
TR,315061,埃济内,Ezine,wikidata
TR,746983,盖利博卢,Gelibolu,wikidata
TR,745260,格克切阿达,Gökçeada,transliteration
TR,741878,拉普塞基,Lapseki,wikidata
TR,297144,耶尼杰,Yenice,wikidata
TR,749795,恰恩,Çan,wikidata
TR,749780,恰纳卡莱,Çanakkale,manual
TR,752083,阿尔穆斯,Almus,wikidata
TR,751818,阿尔特奥瓦,Artova,transliteration
TR,751036,巴什奇夫特利克,Başçiftlik,transliteration
TR,747489,埃尔巴,Erbaa,wikidata
TR,741304,尼克萨尔,Niksar,wikidata
TR,740677,帕扎尔,Pazar,transliteration
TR,740490,雷沙迪耶,Reşadiye,wikidata
TR,300141,苏卢萨赖,Sulusaray,transliteration
TR,738618,图尔哈尔,Turhal,wikidata
TR,323751,耶希尔尤尔特,Yeşilyurt,transliteration
TR,737054,济莱,Zile,wikidata
TR,737529,耶希尔尤尔特,Yeşilyurt,transliteration
TR,738743,托卡特,Tokat,wikidata
TR,751575,阿特卡拉贾拉尔,Atkaracalar,transliteration
TR,750874,巴伊拉默雷恩,Bayramören,transliteration
TR,747618,埃尔迪瓦恩,Eldivan,transliteration
TR,745344,厄尔加兹,Ilgaz,wikidata
TR,742657,科尔古恩,Korgun,transliteration
TR,742164,库尔舒恩卢,Kurşunlu,transliteration
TR,742987,克泽尔厄尔马克,Kızılırmak,transliteration
TR,741002,奥尔塔,Orta,transliteration
TR,737980,亚普拉克勒,Yapraklı,transliteration
TR,749279,吉尔吉斯,Çerkeş,wikidata
TR,740462,沙巴讷聚,Şabanözü,transliteration
TR,749748,昌克勒,Çankırı,wikidata
TR,323828,阿纳穆尔,Anamur,wikidata
TR,315515,埃尔代姆利,Erdemli,wikidata
TR,313669,居尔纳尔,Gülnar,wikidata
TR,304013,穆特,Mut,transliteration
TR,300808,锡利夫凯,Silifke,wikidata
TR,299817,塔尔苏斯,Tarsus,manual
TR,319591,恰姆勒亚伊拉,Çamlıyayla,transliteration
TR,324052,阿利法克,Alifakı,transliteration
TR,323559,阿尔帕奇巴赫希什,Arpaçbahşiş,transliteration
TR,388145,阿塔肯特,Atakent,wikidata
TR,10632124,阿塔尤尔特,Atayurt,wikidata
TR,322826,阿伊登哲克,Aydıncık,wikidata
TR,320552,博兹亚泽,Bozyazı,wikidata
TR,306962,科贾哈萨恩勒,Kocahasanlı,transliteration
TR,299044,珀纳尔巴什厄,Pınarbaşı,transliteration
TR,318749,切什梅利,Çeşmeli,transliteration
TR,304531,梅尔辛,Mersin,manual
TR,325336,阿迪尔杰瓦兹,Adilcevaz,wikidata
TR,325103,阿赫拉特,Ahlat,wikidata
TR,313331,居罗伊马克,Güroymak,wikidata
TR,312024,希赞,Hizan,wikidata
TR,304009,穆特基,Mutki,transliteration
TR,303906,纳尔勒代雷,Narlıdere,transliteration
TR,297246,雷沙迪耶,Reşadiye,transliteration
TR,299582,塔特万,Tatvan,wikidata
TR,321025,比特利斯,Bitlis,wikidata
TR,320557,博聚于克,Bozüyük,wikidata
TR,746602,格尔帕扎尔厄,Gölpazarı,transliteration
TR,740881,奥斯曼内利,Osmaneli,wikidata
TR,302781,帕扎尔耶里,Pazaryeri,transliteration
TR,300468,瑟于特,Söğüt,wikidata
TR,737614,耶尼帕扎尔,Yenipazar,transliteration
TR,745164,伊恩希萨尔,İnhisar,transliteration
TR,750598,比莱吉克,Bilecik,wikidata
TR,745697,海拉博卢,Hayrabolu,wikidata
TR,744687,卡帕克勒,Kapaklı,wikidata
TR,741771,马尔卡拉,Malkara,wikidata
TR,741725,马尔马拉埃雷利西,Marmara Ereğlisi,wikidata
TR,741438,穆拉特勒,Muratlı,wikidata
TR,740205,萨拉伊,Saray,wikidata
TR,748893,乔尔卢,Çorlu,wikidata
TR,740000,沙尔柯伊,Şarköy,transliteration
TR,741727,马尔马拉哲克,Marmaracık,transliteration
TR,738183,韦勒梅谢,Velimeşe,wikidata
TR,749274,吉尔吉斯柯伊,Çerkezköy,wikidata
TR,738927,泰基尔达,Tekirdağ,wikidata
TR,752627,阿克恰阿巴德,Akçaabat,wikidata
TR,751971,阿拉克勒,Araklı,transliteration
TR,751838,阿尔西恩,Arsin,transliteration
TR,750735,贝希克迪聚,Beşikdüzü,wikidata
TR,748200,代尔内克帕扎勒,Dernekpazarı,transliteration
TR,747751,迪兹柯伊,Düzköy,transliteration
TR,745693,哈伊拉特,Hayrat,transliteration
TR,742686,克普吕巴什厄,Köprübaşı,transliteration
TR,741850,马奇卡,Maçka,transliteration
TR,741240,奥夫,Of,wikidata
TR,739215,叙尔梅内,Sürmene,transliteration
TR,738715,托尼亚,Tonya,wikidata
TR,738228,瓦克弗凯比尔,Vakfıkebir,wikidata
TR,737421,约姆拉,Yomra,wikidata
TR,749701,恰尔舍巴舍,Çarşıbaşı,wikidata
TR,749456,恰伊卡拉,Çaykara,transliteration
TR,740303,沙尔帕扎勒,Şalpazarı,transliteration
TR,738648,特拉布宗,Trabzon,wikidata
TR,325109,阿赫尔勒,Ahırlı,transliteration
TR,324577,阿克厄雷恩,Akören,transliteration
TR,324490,阿克谢希尔,Akşehir,wikidata
TR,323930,阿尔滕埃基恩,Altınekin,transliteration
TR,321191,贝伊谢希尔,Beyşehir,wikidata
TR,320621,博兹克尔,Bozkır,wikidata
TR,318506,吉汉贝伊利,Cihanbeyli,wikidata
TR,317095,代尔贝恩特,Derbent,transliteration
TR,317049,代雷布贾克,Derebucak,transliteration
TR,316475,多安希萨尔,Doğanhisar,wikidata
TR,315617,埃米尔加齐,Emirgazi,wikidata
TR,315665,居内伊瑟讷尔,Güneysınır,transliteration
TR,312899,哈迪姆,Hadim,transliteration
TR,312817,哈尔卡珀纳尔,Halkapınar,transliteration
TR,311777,许于克,Hüyük,transliteration
TR,311553,厄尔根,Ilgın,wikidata
TR,310907,卡登哈讷,Kadınhanı,wikidata
TR,309415,卡拉珀纳尔,Karapınar,transliteration
TR,305742,库卢,Kulu,wikidata
TR,301824,萨赖厄尼,Sarayönü,transliteration
TR,301010,塞伊迪谢希尔,Seydişehir,wikidata
TR,299755,塔什肯特,Taşkent,transliteration
TR,298647,图兹卢克丘,Tuzlukçu,transliteration
TR,297839,亚勒许于克,Yalıhüyük,transliteration
TR,296134,尤纳克,Yunak,wikidata
TR,318885,切尔蒂克,Çeltik,transliteration
TR,317844,丘姆拉,Çumra,wikidata
TR,315498,埃雷利,Ereğli,wikidata
TR,306571,科尼亚,Konya,manual
TR,747014,盖布泽,Gebze,wikidata
TR,746666,格尔居克,Gölcük,wikidata
TR,744716,坎德拉,Kandıra,wikidata
TR,744168,卡拉米塞尔,Karamürsel,wikidata
TR,737961,克尔费兹,Körfez,wikidata
TR,746180,恰伊厄尔奥瓦,Çayırova,transliteration
TR,12196106,迪利斯凯莱西,Diliskelesi,transliteration
TR,742855,科贾卡伊马兹,Kocakaymaz,transliteration
TR,745028,尼科米底亚,İzmit,wikidata
TR,320448,布拉讷克,Bulanık,transliteration
TR,306476,科尔库特,Korkut,transliteration
TR,304916,马拉兹吉尔特,Malazgirt,wikidata
TR,298088,瓦尔托,Varto,wikidata
TR,304081,穆什,Muş,wikidata
TR,320995,博德鲁姆,Bodrum,wikidata
TR,447273,达拉曼,Dalaman,wikidata
TR,314967,费特希耶,Fethiye,wikidata
TR,308776,卡瓦克勒代雷,Kavaklıdere,transliteration
TR,304782,马尔马里斯,Marmaris,manual
TR,304355,米拉斯,Milas,wikidata
TR,303354,奥尔塔贾,Ortaca,wikidata
TR,298485,乌拉,Ula,transliteration
TR,297564,亚塔阿恩,Yatağan,transliteration
TR,317543,达特恰,Datça,transliteration
TR,6692524,萨里盖尔梅,Sarigerme,transliteration
TR,297838,亚勒卡瓦克,Yalıkavak,wikidata
TR,311711,伊奇梅莱尔,İçmeler,transliteration
TR,304184,穆拉,Muğla,wikidata
TR,324768,阿克达马代尼,Akdağmadeni,wikidata
TR,751491,阿伊德恩哲克,Aydıncık,transliteration
TR,320946,博阿兹勒扬,Boğazlıyan,wikidata
TR,310888,卡德谢赫里,Kadışehri,transliteration
TR,301829,萨拉伊肯特,Saraykent,wikidata
TR,301680,萨勒卡亚,Sarıkaya,wikidata
TR,300352,索尔贡,Sorgun,wikidata
TR,297099,耶尼法克勒,Yenifakılı,transliteration
TR,296895,耶尔柯伊,Yerköy,transliteration
TR,319472,恰恩德尔,Çandır,transliteration
TR,319069,恰耶拉兰,Çayıralan,wikidata
TR,749392,切凯雷克,Çekerek,wikidata
TR,301353,谢法阿特利,Şefaatlı,wikidata
TR,296562,约兹加特,Yozgat,wikidata
TR,321184,贝伊蒂什谢巴普,Beytüşşebap,transliteration
TR,318253,吉兹雷,Cizre,wikidata
TR,316748,迪吉莱,Dicle,transliteration
TR,313794,居奇吕科纳克,Güçlükonak,transliteration
TR,300797,斯洛比,Silopi,wikidata
TR,298433,乌卢代雷,Uludere,wikidata
TR,311704,伊迪尔,İdil,wikidata
TR,298053,巴什韦里姆利,Başverimli,transliteration
TR,305699,库姆恰特,Kumçatı,transliteration
TR,298198,乌祖恩盖奇特,Uzungeçit,transliteration
TR,301161,谢诺巴,Şenoba,transliteration
TR,300640,舍尔纳克,Şırnak,wikidata
TR,320647,博兹多阿恩,Bozdoğan,transliteration
TR,320374,布哈尔肯特,Buharkent,wikidata
TR,314573,盖尔门哲克,Germencik,wikidata
TR,310044,卡拉贾苏,Karacasu,wikidata
TR,309008,卡尔普兹卢,Karpuzlu,wikidata
TR,306908,科恰尔勒,Koçarlı,wikidata
TR,305210,库尤贾克,Kuyucak,wikidata
TR,305359,库沙达瑟,Kuşadası,manual
TR,306285,克什克,Köşk,wikidata
TR,303873,纳济利,Nazilli,wikidata
TR,300195,苏丹希萨尔,Sultanhisar,wikidata
TR,300399,瑟凯,Söke,wikidata
TR,296950,耶尼帕扎尔,Yenipazar,wikidata
TR,318372,奇内,Çine,wikidata
TR,311314,因吉尔利奥瓦,İncirliova,wikidata
TR,325474,阿贾拉尔,Acarlar,wikidata
TR,411563,阿尔滕库姆,Altınkum,transliteration
TR,297090,季季姆,Didim,wikidata
TR,313248,居泽尔恰姆勒,Güzelçamlı,wikidata
TR,301432,萨武贾,Savulca,wikidata
TR,322830,艾登,Aydın,wikidata
TR,752288,阿克亚泽,Akyazı,transliteration
TR,747135,费里兹利,Ferizli,transliteration
TR,746898,盖伊韦,Geyve,wikidata
TR,745664,赫恩代克,Hendek,transliteration
TR,744110,卡拉皮尔切克,Karapürçek,transliteration
TR,744092,卡拉苏,Karasu,wikidata
TR,743633,卡伊纳尔贾,Kaynarca,transliteration
TR,742902,科贾阿里,Kocaali,wikidata
TR,740729,帕穆科瓦,Pamukova,wikidata
TR,740230,萨潘贾,Sapanca,wikidata
TR,739425,瑟于特吕,Söğütlü,wikidata
TR,739107,塔拉克勒,Taraklı,transliteration
TR,752850,阿达帕扎勒,Adapazarı,wikidata
TR,752259,阿拉恰姆,Alaçam,wikidata
TR,750615,阿萨尔哲克,Asarcık,transliteration
TR,751427,阿伊瓦哲克,Ayvacık,transliteration
TR,751335,巴夫拉,Bafra,wikidata
TR,745714,哈夫扎,Havza,wikidata
TR,743851,卡瓦克,Kavak,wikidata
TR,741892,拉迪克,Ladik,wikidata
TR,751103,恩多库兹马耶斯,Ondokuzmayıs,wikidata
TR,7700531,萨勒帕扎勒,Salıpazarı,transliteration
TR,738907,泰克凯柯伊,Tekkeköy,transliteration
TR,738803,泰尔梅,Terme,wikidata
TR,738167,韦济尔克普吕,Vezirköprü,wikidata
TR,738085,亚卡肯特,Yakakent,wikidata
TR,749704,恰尔尚巴,Çarşamba,wikidata
TR,740264,萨姆松,Samsun,wikidata
TR,321031,比斯米尔,Bismil,transliteration
TR,316746,迪季莱,Dicle,wikidata
TR,315468,埃尔加尼,Ergani,wikidata
TR,315953,埃伊尔,Eğil,wikidata
TR,312663,哈尼,Hani,wikidata
TR,312253,哈兹罗,Hazro,transliteration
TR,306935,科贾柯伊,Kocaköy,transliteration
TR,305750,库尔普,Kulp,transliteration
TR,305089,利杰,Lice,wikidata
TR,300796,锡尔万,Silvan,wikidata
TR,318766,切尔米克,Çermik,wikidata
TR,317837,屈恩居什,Çüngüş,transliteration
TR,318404,彻纳尔,Çınar,wikidata
TR,323854,阿姆巴尔,Ambar,transliteration
TR,313379,居尔比兹,Gürbüz,transliteration
TR,316541,迪亚巴克尔,Diyarbakır,manual
TR,752584,阿克恰科贾,Akçakoca,wikidata
TR,8140653,朱马耶里,Cumayeri,transliteration
TR,746590,格利亚卡,Gölyaka,wikidata
TR,746413,居米什奥瓦,Gümüşova,transliteration
TR,743624,卡伊纳什勒,Kaynaşlı,transliteration
TR,737521,伊厄尔贾,Yığılca,transliteration
TR,749100,奇利姆利,Çilimli,wikidata
TR,747764,迪兹杰,Düzce,wikidata
TR,311869,霍扎特,Hozat,manual
TR,304738,马兹吉尔特,Mazgirt,transliteration
TR,303872,纳济米耶,Nazimiye,transliteration
TR,303107,奥瓦哲克,Ovacık,transliteration
TR,302724,佩尔泰克,Pertek,wikidata
TR,302469,皮吕米尔,Pulumer,wikidata
TR,318849,切米什盖泽克,Çemişgezek,transliteration
TR,298846,通杰利,Tunceli,wikidata
TR,751949,阿尔代申,Ardeşen,wikidata
TR,748230,代雷帕扎尔厄,Derepazarı,transliteration
TR,747090,弗恩德克勒,Fındıklı,transliteration
TR,746308,居内伊苏,Güneysu,transliteration
TR,740941,赫姆欣,Hemşin,wikidata
TR,744767,卡尔卡恩代雷,Kalkandere,transliteration
TR,740675,帕扎尔,Pazar,wikidata
TR,749841,恰姆勒赫姆欣,Çamlıhemşin,wikidata
TR,749502,恰伊埃利,Çayeli,transliteration
TR,745362,伊基兹代雷,İkizdere,transliteration
TR,745030,伊伊代雷,İyidere,transliteration
TR,740483,里泽,Rize,wikidata
TR,321750,巴伊坎,Baykan,wikidata
TR,315378,埃鲁赫,Eruh,wikidata
TR,305532,库尔塔拉恩,Kurtalan,transliteration
TR,302720,佩尔瓦里,Pervari,transliteration
TR,322810,蒂尔洛,Tillo,transliteration
TR,300632,希尔瓦恩,Şirvan,transliteration
TR,308697,卡亚巴拉尔,Kayabağlar,transliteration
TR,300822,锡尔特,Siirt,wikidata
TR,752476,阿克厄恩哲拉尔,Akıncılar,transliteration
TR,323886,阿尔滕亚伊拉,Altınyayla,transliteration
TR,316544,迪夫里伊,Divriği,wikidata
TR,747986,多阿恩沙尔,Doğanşar,transliteration
TR,314665,盖梅雷克,Gemerek,transliteration
TR,746603,格尔奥瓦,Gölova,transliteration
TR,313314,居林,Gürün,wikidata
TR,312894,哈菲克,Hafik,transliteration
TR,310554,坎加尔,Kangal,wikidata
TR,742499,科尤尔希萨尔,Koyulhisar,wikidata
TR,739209,苏谢赫里,Suşehri,wikidata
TR,298471,乌拉什,Ulaş,transliteration
TR,296708,耶尔德泽利,Yıldızeli,wikidata
TR,295982,扎拉,Zara,wikidata
TR,311433,伊姆拉恩勒,İmranlı,transliteration
TR,301537,沙尔克什拉,Şarkışla,wikidata
TR,752359,阿克苏,Aksu,transliteration
TR,300619,锡瓦斯,Sivas,wikidata
TR,751516,阿亚恩哲克,Ayancık,transliteration
TR,750468,博亚巴德,Boyabat,wikidata
TR,743230,迪克梅恩,Dikmen,transliteration
TR,747826,杜拉安,Durağan,wikidata
TR,747449,埃尔费莱克,Erfelek,transliteration
TR,746913,盖尔泽,Gerze,transliteration
TR,740177,萨赖迪聚,Saraydüzü,transliteration
TR,738614,蒂尔凯利,Türkeli,transliteration
TR,739600,锡诺普,Sinop,wikidata
TR,325269,阿加索伦,Ağaçören,wikidata
TR,315218,埃斯基尔,Eskil,wikidata
TR,325278,居拉阿奇,Gülağaç,transliteration
TR,313199,居泽尔尤尔特,Güzelyurt,transliteration
TR,303290,奥尔塔柯伊,Ortaköy,transliteration
TR,301566,萨勒亚赫希,Sarıyahşi,transliteration
TR,300197,苏丹哈讷,Sultanhanı,wikidata
TR,324496,阿克萨赖,Aksaray,wikidata
TR,316542,迪亚丁,Diyadin,wikidata
TR,316411,多乌巴亚泽特,Doğubayazıt,wikidata
TR,315758,埃莱什基尔特,Eleşkirt,wikidata
TR,312731,哈穆尔,Hamur,transliteration
TR,302819,帕特诺斯,Patnos,wikidata
TR,299701,塔什勒恰伊,Taşlıçay,transliteration
TR,298727,图塔克,Tutak,wikidata
TR,309647,阿勒,Ağrı,manual
TR,751950,阿尔达努奇,Ardanuç,transliteration
TR,751931,阿尔哈维,Arhavi,wikidata
TR,750496,博尔奇卡,Borçka,wikidata
TR,745530,霍帕,Hopa,wikidata
TR,743510,凯马尔帕沙,Kemalpaşa,transliteration
TR,741436,穆拉特勒,Muratlı,transliteration
TR,746712,穆尔古尔,Murgul,transliteration
TR,739070,萨勒格尔,Sarıgöl,transliteration
TR,737140,尤苏费利,Yusufeli,transliteration
TR,739950,沙夫沙特,Şavşat,transliteration
TR,751817,阿尔特温,Artvin,wikidata
TR,748688,达马尔,Damal,transliteration
TR,746643,格莱,Göle,wikidata
TR,745903,哈纳克,Hanak,wikidata
TR,740531,波索夫,Posof,wikidata
TR,749109,彻尔德尔,Çıldır,wikidata
TR,751952,阿尔达汉,Ardahan,wikidata
TR,321337,贝斯尼,Besni,wikidata
TR,324126,盖尔盖尔,Gerger,transliteration
TR,314136,格尔巴舍,Gölbaşı,wikidata
TR,310855,卡赫塔,Kâhta,wikidata
TR,301943,萨姆萨特,Samsat,wikidata
TR,300743,辛奇克,Sincik,wikidata
TR,298728,图特,Tut,transliteration
TR,318904,切利克汗,Çelikhan,wikidata
TR,325330,阿德亚曼,Adıyaman,wikidata
TR,321814,巴亚特,Bayat,transliteration
TR,321887,巴什马克彻,Başmakçı,transliteration
TR,320879,博尔瓦丁,Bolvadin,wikidata
TR,317496,达兹克勒,Dazkırı,transliteration
TR,316634,迪纳尔,Dinar,wikidata
TR,315621,埃米尔达,Emirdağ,wikidata
TR,315132,埃夫吉莱尔,Evciler,transliteration
TR,311994,霍贾拉尔,Hocalar,transliteration
TR,307129,克泽尔厄雷恩,Kızılören,transliteration
TR,301911,桑德克勒,Sandıklı,wikidata
TR,300754,西纳恩帕沙,Sinanpaşa,transliteration
TR,300201,苏坦达厄,Sultandağı,wikidata
TR,319104,恰伊,Çay,wikidata
TR,318227,乔班拉尔,Çobanlar,wikidata
TR,311645,伊赫萨尼耶,İhsaniye,transliteration
TR,311193,厄斯杰希萨尔,İscehisar,wikidata
TR,300273,舒胡特,Şuhut,wikidata
TR,311159,厄舍克拉尔,Işıklar,wikidata
TR,325303,阿菲永卡拉希萨尔,Afyonkarahisar,wikidata
TR,308998,阿拉达,Aladağ,wikidata
TR,318675,杰伊汉,Ceyhan,wikidata
TR,315000,费凯,Feke,wikidata
TR,309758,卡拉伊萨勒,Karaisalı,wikidata
TR,306112,科赞,Kozan,wikidata
TR,302482,波赞特,Pozantı,wikidata
TR,302150,萨伊姆贝伊利,Saimbeyli,transliteration
TR,298882,图凡贝伊利,Tufanbeyli,wikidata
TR,296137,尤穆尔塔勒克,Yumurtalık,wikidata
TR,311453,伊马莫卢,İmamoğlu,wikidata
TR,322391,巴赫切,Bahçe,wikidata
TR,309312,卡拉塔什,Karataş,transliteration
TR,296829,耶希尔奥瓦,Yeşilova,transliteration
TR,325363,阿达纳,Adana,manual
TR,746547,格伊尼杰克,Göynücek,transliteration
TR,746426,居米斯哈吉柯伊,Gümüşhacıköy,wikidata
TR,745955,哈马默聚,Hamamözü,transliteration
TR,741609,梅尔济丰,Merzifon,wikidata
TR,739251,苏卢奥瓦,Suluova,wikidata
TR,739015,塔绍瓦,Taşova,wikidata
TR,752015,阿马西亚,Amasya,wikidata
TR,317587,达尔盖奇特,Dargeçit,transliteration
TR,316899,代里克,Derik,wikidata
TR,307084,克孜勒泰佩,Kızıltepe,wikidata
TR,304734,马泽达厄,Mazıdağı,wikidata
TR,304382,米迪亚特,Midyat,wikidata
TR,303750,努赛宾,Nusaybin,wikidata
TR,301431,萨武尔,Savur,transliteration
TR,296832,耶希利,Yeşilli,wikidata
TR,303532,厄梅尔利,Ömerli,transliteration
TR,325420,阿哲尔勒,Acırlı,transliteration
TR,314677,盖林卡亚,Gelinkaya,wikidata
TR,310982,卡巴拉,Kabala,wikidata
TR,300438,基恩迪里普,Kindirip,transliteration
TR,303305,奥尔塔柯伊,Ortaköy,transliteration
TR,296644,约尔巴舍,Yolbaşı,transliteration
TR,319118,恰武什卢,Çavuşlu,transliteration
TR,301167,谢恩柯伊,Şenköy,transliteration
TR,304797,马尔丁,Mardin,manual
TR,325066,艾哈迈德利,Ahmetli,wikidata
TR,324698,阿克希萨尔,Akhisar,wikidata
TR,324172,阿拉谢希尔,Alaşehir,wikidata
TR,317241,代米尔吉,Demirci,wikidata
TR,314038,格尔马尔马拉,Gölmarmara,wikidata
TR,313960,格尔代斯,Gördes,wikidata
TR,305810,库拉,Kula,transliteration
TR,306537,克普吕巴什厄,Köprübaşı,transliteration
TR,307623,克尔卡阿奇,Kırkağaç,wikidata
TR,302043,萨利赫利,Salihli,wikidata
TR,301492,萨鲁汉勒,Saruhanlı,wikidata
TR,301731,萨勒格尔,Sarıgöl,wikidata
TR,301251,塞莱恩迪,Selendi,transliteration
TR,300371,索马,Soma,geonames
TR,298806,图尔古特卢,Turgutlu,wikidata
TR,6686001,阿克盖迪克,Akgedik,transliteration
TR,304827,马尼萨,Manisa,wikidata
TR,324953,阿克恰达,Akçadağ,wikidata
TR,323721,阿拉普吉尔,Arapgir,wikidata
TR,323660,阿尔古万,Arguvan,wikidata
TR,317588,达伦代,Darende,wikidata
TR,316431,多甘尼,Doğanyol,wikidata
TR,316440,多安谢希尔,Doğanşehir,wikidata
TR,312245,海基姆汉,Hekimhan,wikidata
TR,323251,卡莱,Kale,transliteration
TR,305737,库卢恩贾克,Kuluncak,transliteration
TR,305542,库尔舒恩卢,Kurşunlu,transliteration
TR,302442,皮特格,Pütürge,wikidata
TR,297371,亚泽汉,Yazıhan,transliteration
TR,310784,卡莱,Kale,transliteration
TR,304922,马拉蒂亚,Malatya,manual
AL,7932375,巴依拉姆·楚里,Bajram Curri,manual
AL,3343181,巴伊泽,Bajzë,manual
AL,3186084,培拉特,Berat,reference
AL,3186145,巴尔什,Ballsh,reference
AL,783606,比利什特,Bilisht,reference
AL,783508,布尔奇泽,Bulqizë,reference
AL,783493,布雷尔,Burrel,reference
AL,3185897,策里克,Cërrik,reference
AL,783408,乔罗沃达,Çorovodë,reference
AL,363383,德尔维纳,Delvinë,reference
AL,3185797,迪夫亚卡,Divjakë,reference
AL,3185728,都拉斯,Durrës,reference
AL,783263,爱尔巴桑,Elbasan,reference
AL,783259,埃尔塞克,Ersekë,reference
AL,3185672,费里,Fier,reference
AL,783247,菲耶尔泽,Fierzë,manual
AL,783214,富舍阿勒兹,Fushë-Arrëz,reference
AL,3185638,富舍克鲁亚,Fushë-Krujë,reference
AL,783148,吉诺卡斯特,Gjirokastër,reference
